JmorFinancial,1,2,40,66,0,.39,.05,0
Jo_Mama_72,0,4220,4995,1976,22247,8.94,.84,11.25
JoanOfArc25,0,7,733,23,51,.05,0,2.21
JoeC_103percent,1,3264,4343,14226,14064,35.47,.75,.98
John64186674,0,5,145,20,31,.04,.03,1.55
John74485509,0,18,68,283,1218,.79,.26,4.30
JohnBel26211519,0,967,1123,786,1285,4.39,.86,1.63
JohnDoe_Tweets_,1,70,2351,230,40,1.34,.02,.17
JohnMarkDiaz10,1,789,4783,74,4,.40,.16,.05
JohnRimmerJr2,0,3022,4092,7358,11909,18.39,.73,1.61
JohnWillmon6,0,7533,8208,15100,13611,47.78,.91,.90
John_Fleck1957,0,29,257,14,98,.03,.11,7.00
Johnaingram57,0,20,101,530,191,1.54,.19,.36
Johncoo36014151,0,115,75,587,19660,1.45,1.53,33.49
JohnnyBelinda63,1,250,1197,4699,8579,25.12,.20,1.82
JohnnyR25232021,0,1,81,1,1,0,.01,1.00
JonLBranning,1,86,522,110,353,.36,.16,3.20
JonahvanD,1,101,2506,708,2081,2.26,.04,2.93
Jonatha07578375,0,0,40,8,0,.04,0,0
JonathanVegaSr,0,11,154,28,58,.17,.07,2.07
JoniPerry4MO,0,91,340,135,211,.35,.26,1.56
JordanM21341864,1,91,3158,4,4,.01,.02,1.00
Jorju5,1,130,404,3108,5382,7.09,.32,1.73
Jose73778707,1,169,1565,236,7790,.97,.10,33.00
JoseBarua6,1,9,101,1,7,0,.08,7.00
Josh12807037,0,44,219,372,1712,1.38,.20,4.60
Josh4Dist150,0,82,340,73,17,.19,.24,.23
Joshua56123898,0,9,57,55,542,.13,.15,9.85
Joshua76847880,1,17,98,19,3,.13,.17,.15
JosliaSdaSilva1,0,2816,2687,39235,25334,162.12,1.04,.64
JrL005,0,34,54,67,329,.19,.62,4.91
JudgeDebate,0,141,421,1568,10401,4.59,.33,6.63
JudyAnd80564512,1,208,293,8636,5822,29.67,.70,.67
JudyE2018,0,168,440,1847,4604,4.46,.38,2.49
JulianCastro_20,0,845,3284,720,339,4.31,.25,.47
JulieStull3,1,30,52,131,2822,.69,.57,21.54
Justify42727513,1,10,594,63,23,.35,.01,.36
JustinParadies,0,25,159,104,2438,.36,.15,23.44
JustinRone5,0,8,85,5,17,.03,.09,3.40
KCConsumer,0,9,328,0,106,0,.02,10600000.00
KJVexx,0,364,2286,2093,1910,15.97,.15,.91
KJohn993,0,63,537,117,394,1.15,.11,3.36
KOTampa2020,0,300,813,2447,6577,11.70,.36,2.68
KainRuiz2,1,5,351,11,24,.09,.01,2.18
KalebSchutt16,1,97,1592,156,534,.50,.06,3.42
KamalaForUSA,0,13,138,104,12,.79,.09,.11
KaraWurtz,0,57,155,190,357,.76,.36,1.87
KarenEd71192071,0,124,375,7311,6544,22.56,.33,.89
KarisKairos2,0,2916,3730,41588,8701,358.51,.78,.20
Kat37606259,1,4,141,9,40,.06,.02,4.44
KatNovella,0,13,121,123,1025,.31,.10,8.33
KatherineHeinz3,0,22,69,292,743,.66,.31,2.54
Kathlee33333333,0,220,320,1786,2144,3.90,.68,1.20
KathleenMuenz,0,25,104,40,5529,.09,.24,138.22
KavanaughPerju1,1,64,590,723,1307,3.88,.10,1.80
KayRoseUSA,1,2850,3221,6411,3739,16.52,.88,.58
Kaytlyn75978900,0,28,229,46,537,.24,.12,11.67
KellBelleMom,1,502,4931,8503,10993,44.75,.10,1.29
Kelly4Missouri,0,22,58,85,18,.47,.37,.21
KellyG29240684,1,3,32,19,169,.19,.09,8.89
KelseyTuoc,0,2310,170,575,1316,1.98,13.58,2.28
KendaKei,1,1,5,19,67,.16,.20,3.52
KennehVasekou,1,11,308,16,9,.10,.03,.56
KentNickles,1,504,1440,7480,40577,16.77,.35,5.42
KevinBa39923363,1,1,33,61,63,.32,.03,1.03
KevinPopeSTL,0,10,315,5,5,.01,.03,1.00
Kevintthomas2,1,61,266,546,158,2.73,.22,.28
KfiwrEKREaiC9gV,1,3,56,3,4,.02,.05,1.33
Khalid88400692,1,2,72,6,10,.06,.02,1.66
KhalilK48214454,1,16,273,1,6,0,.05,6.00
Kiana11553730,1,7,77,24,13,.22,.09,.54
KimWatkin2,0,11,566,3,11,0,.01,3.66
Kimberl39017346,1,128,783,4445,14895,23.03,.16,3.35
KimberlyJoyMcB,0,59,363,342,1217,2.42,.16,3.55
KirkGoodman8,1,7,45,68,629,.28,.15,9.25
Kizzybaby7,0,1,76,2,3,.01,.01,1.50
KnowitA70657399,0,215,446,553,1016,3.07,.48,1.83
KohnLance,1,9,326,15,60,.03,.02,4.00
KommaKozzie,0,138,287,1787,1728,5.93,.48,.96
Kriss4Wisconsin,0,923,891,653,1336,1.58,1.03,2.04
Kristin13711792,0,6,114,5,11,.01,.05,2.20
KtkBatoor,1,2,59,3,6,.02,.03,2.00
Kwamebrownsnut1,1,10,243,314,100,2.12,.04,.31
Kyle51190482,0,155,1162,212,1561,.46,.13,7.36
KyserSteven,0,15,193,117,533,.27,.07,4.55
LCMODemocrats,0,104,200,227,230,.60,.52,1.01
LFIMIKE,0,2321,3436,3314,5135,9.05,.67,1.54
LaLloro07393118,0,191,493,1214,12058,7.35,.38,9.93
LaceyHirsch1219,0,41,149,42,161,.10,.27,3.83
Laniegibgmailc1,0,504,1416,3716,2502,20.99,.35,.67
Latoya58393546,1,2,205,51,30,.16,0,.58
LauraJFiveO,0,53,222,31,2144,.11,.23,69.16
LaurieS15531111,1,5,248,33,40,.08,.02,1.21
LawOfficesofCh5,0,115,390,83,23,.26,.29,.27
LayLoGroTheFro,1,8,811,325,1063,1.19,0,3.27
LeagueTruth,0,130,511,2523,45371,8.06,.25,17.98
LeeJParker,0,52,485,638,3081,1.57,.10,4.82
LekeishaMitche1,0,5,103,10,10,.05,.04,1.00
Leo56285540,1,0,36,8,9,.07,0,1.12
LettersToVoters,1,1795,1735,347,518,1.59,1.03,1.49
LiUNA660,0,107,178,391,30,.99,.60,.07
LiUNA829,0,136,260,376,30,.95,.52,.07
LibbyMae14,1,999,2052,8271,8715,20.62,.48,1.05
LibertySLLC,0,1515,1688,1381,1554,6.39,.89,1.12
LieBusterSleuth,1,885,1055,20592,12264,45.25,.83,.59
LiebmannOf,0,6,30,7,65,.01,.20,9.28
LindaJo70400648,0,2362,3369,15323,17771,35.06,.70,1.15
LisaRunner4,0,1938,3509,985,7489,3.29,.55,7.60
Lisathelake1,1,1,17,3,139,.01,.05,46.33
LobbyistC,0,23,155,254,54,.86,.14,.21
LoufouahC,1,3,59,2,3,.02,.05,1.50
LouiseLowrey,1,306,611,942,1551,3.60,.50,1.64
LovesRemo,0,18156,18951,14173,13576,42.56,.95,.95
Lowman4MO,0,52,293,80,286,.20,.17,3.57
LtndSt2FBZ0Vi77,1,0,66,8,3,.08,0,.37
LynnRiordan2,0,661,1605,10459,15716,43.57,.41,1.50
M68Tony,1,20796,22357,9006,3762,36.90,.93,.41
MAGAMikeG1,0,2604,2805,2259,395,12.14,.92,.17
MBAGWU20161,1,17,70,1232,173,7.12,.24,.14
MBStidham,0,138,420,187,758,.51,.32,4.05
MCClownpenis,1,33,416,1088,2811,2.77,.07,2.58
MCXSigSauer,1,494,946,431,4949,3.84,.52,11.48
MDeschamps13,1,96,312,5158,8862,27.88,.30,1.71
MERRYCH42635192,1,0,16,4,0,.04,0,0
MKhaninezhad,1,0,59,1,8,.01,0,8.00
MMarcusbullard,0,27,133,20,116,.13,.20,5.80
MO_Feeds,0,3,121,2,0,0,.02,0
MOpoliticsMEMES,0,10,80,13,4,.06,.12,.30
MaciEntertained,1,4458,4154,2531,3462,5.80,1.07,1.36
MadianMatar,1,1,65,1,4,0,.01,4.00
MagaJoe1,0,59,190,56,2213,.19,.31,39.51
Magaman1337,1,33,169,478,500,2.77,.19,1.04
Mahamad20250940,1,41,539,19,76,.15,.07,4.00
MahgdalenRose,0,28385,713,6938,13531,16.59,39.81,1.95
MakDaddy1998,0,29,98,25,298,.19,.29,11.92
Malik55gm,1,417,2391,247,1124,1.72,.17,4.55
MalikUs34213295,1,1,71,5,83,.05,.01,16.60
ManningJamesKy1,0,6,72,8,3,.02,.08,.37
MaraTudor1,0,33,289,210,1795,.87,.11,8.54
MarcelloDiMaio,0,3,45,49,207,.19,.06,4.22
MarieAbouo,1,291,1636,115,2041,.26,.17,17.74
MarkFer06577607,1,308,1266,5,0,.02,.24,0
MarkHovis42,0,333,1011,2266,14237,6.02,.32,6.28
MarkTho70412994,0,496,327,27685,3888,120.36,1.51,.14
MarrinerDiane,1,486,4911,147,6130,.56,.09,41.70
Marsha07559363,0,103,453,12800,13970,40.63,.22,1.09
MartinMarao,1,17,704,14,1489,.06,.02,106.35
Mary69444766,0,3,122,16,91,.06,.02,5.68
MaryBelow1,0,35,153,88,90,.24,.22,1.02
MaryChenevert,0,1306,828,5091,57884,20.12,1.57,11.36
MattTheBart,0,2716,4247,14,306,.03,.63,21.85
MatthewLeoKell1,1,23,189,403,619,3.47,.12,1.53
MatthewWKolb,0,106,523,424,3330,1.43,.20,7.85
Matthew_Stross,0,24,135,6,3,.01,.17,.50
MaxSarvello,0,108,296,72,1807,.18,.36,25.09
MayaLVela,0,77,155,238,499,.53,.49,2.09
Mbeekmanrea1,0,1932,2780,7688,14339,17.79,.69,1.86
Me86793059,1,3897,4996,61342,68667,142.32,.78,1.11
MedfordBrown,1,39,924,253,162,.58,.04,.64
Mello2209,0,112,720,2098,1298,5.23,.15,.61
Mermaid7474,0,7896,6350,58579,75397,133.43,1.24,1.28
MettlerLaw,0,13,186,5,4,.01,.06,.80
MeyerWill16,0,81,43,16,75,.05,1.88,4.68
MfoubouZylia,1,1,36,2,17,.02,.02,8.50
MhakaPlaxedis,0,27,81,167,976,1.45,.33,5.84
Michael00100661,0,4,101,6,20,.03,.03,3.33
Michael07604325,0,246,873,1542,46,4.16,.28,.02
Michael74458430,1,1862,4846,566,915,1.93,.38,1.61
MichaelAwley,0,25,247,137,289,.74,.10,2.10
MichaelHallas3,1,1,22,4,18,.04,.04,4.50
MichaelHauge13,1,10,156,45,113,.28,.06,2.51
MichaelWMorris6,1,1909,3733,4032,5920,11.38,.51,1.46
Michael_Froedge,0,300,520,401,1301,1.26,.57,3.24
MidMOGOP,0,334,649,131,167,.40,.51,1.27
MidouKing8,1,5,183,2,0,.01,.02,0
MiesZon,1,55,83,2730,5872,7.54,.66,2.15
Miharbi9111,1,5,72,24,87,.05,.06,3.62
MikeDYeaThatsMe,1,22,790,6,44,.01,.02,7.33
MikeLee25503369,1,52,640,8427,2992,31.68,.08,.35
MikeMulumba10,1,29,473,15,182,.13,.06,12.13
MikeRevis97,0,95,110,11,121,.06,.86,11.00
MinarchistArmy,0,41,192,217,68,1.76,.21,.31
MindStrength7,1,0,4,7,0,.05,0,0
MionTogba,1,13,236,1,1,0,.05,1.00
MissouriRepub,1,3,22,7,2,.04,.13,.28
MitchKRCG,0,7,63,5,0,.01,.11,0
Mizzou_FedSoc,0,52,326,220,228,.65,.15,1.03
Mnazeer76189896,1,1,19,3,1,.02,.05,.33
MoPopskull,0,3133,3175,21411,20487,50.85,.98,.95
MobsNo,0,211,262,372,191,.91,.80,.51
ModConMovement,0,24,240,80,1461,.23,.10,18.26
Mohamme43720576,1,5,62,33,20,.34,.08,.60
Mohamme78040047,1,1,85,5,9,.05,.01,1.80
MoiNAshfAQ1,1,10,55,2,16,.02,.18,8.00
MomBoss331,1,9,405,1,4,0,.02,4.00
Moon71231048,1,2396,4490,6876,11797,23.79,.53,1.71
Moxie_Maee,0,118,426,376,5322,2.36,.27,14.15
MrIraBorton,1,25,159,825,1460,2.03,.15,1.76
MrSmith45560271,1,11,211,1025,104,6.83,.05,.10
MsJettexas,0,747,1073,4445,6894,10.03,.69,1.55
MsParker1293,0,0,88,1,24,0,0,24.00
Ms_Powers_ISD,0,55,160,70,323,.28,.34,4.61
MufferawJ,1,15,122,175,75,.94,.12,.42
Murph9323,1,15,262,765,4139,1.84,.05,5.41
MusengaY,1,6,64,2,3,.02,.09,1.50
Mustafa02075714,1,1,95,2,3,.02,.01,1.50
MustafaJumale,0,318,1060,829,1170,2.22,.30,1.41
MyBoiJimmyD,1,4647,5113,64793,87279,147.92,.90,1.34
Mya97088402,1,11,698,5,2,.03,.01,.40
NDXC2015,0,94,231,244,2106,1.37,.40,8.63
NMabama,1,1,56,1,0,0,.01,0
NYH39381841,0,2,63,1,1,0,.03,1.00
NadeemG60106791,1,0,7,1,1,0,0,1.00
Nainah59309095,1,1,127,1,10,0,0,10.00
NajeraWolcott,0,19,106,95,351,.40,.17,3.69
Najir04704880,1,2,92,11,2,.04,.02,.18
NanaAmaBlackGo1,1,23,203,6,37,.04,.11,6.16
NancyDrew_NY,1,188,711,4792,9423,18.43,.26,1.96
NancyEllie1,1,33,606,5,2,.03,.05,.40
NasirIq94095434,1,27,294,118,3378,1.06,.09,28.62
NateStan99,0,43,889,25,1017,.10,.04,40.68
NathanCoatneyMO,0,23,54,22,13,.17,.42,.59
NationGarza,0,304,534,592,4926,1.69,.56,8.32
NavalInfantry,0,2187,1174,4326,40193,12.08,1.86,9.29
Naveedu27930156,1,3,124,1,18,0,.02,18.00
Nay0583296532,0,30,127,863,4635,8.14,.23,5.37
Naylorjack88,0,20,143,337,590,.77,.13,1.75
NeatNeature,1,13,312,89,0,.23,.04,0
NeeceMaryAnn,0,42,105,2645,11074,11.02,.40,4.18
NeriRadford,0,736,1916,627,936,2.83,.38,1.49
NicholasRaffa,0,17,237,276,104,1.42,.07,.37
NickAllman_DF,0,8,109,6,123,.02,.07,20.50
NickCMadsen1,1,9,231,2,0,.01,.03,0
NickGerling1,1,28,263,56,166,.12,.10,2.96
NicoleMancuso13,0,5,91,14,10,.12,.05,.71
Nikki23256576,0,215,1757,194,537,.99,.12,2.76
NinjaTrack1,1,45,810,376,1231,2.55,.05,3.27
Nipox1,0,10,65,13,103,.11,.15,7.92
Nirajan12421497,1,38,198,3,1,.03,.19,.33
NjiyamI,1,38,712,14,1,.12,.05,.07
NkcOf,1,3,32,6,26,.04,.09,4.33
NoreenLWebster,0,106,132,190,709,.42,.80,3.73
NotYourQuota,1,43,466,374,349,2.04,.09,.93
NyakumMamudu,1,24,414,1,10,0,.05,10.00
OElmorabete,1,36,1196,33,119,.22,.03,3.60
OHStudentsforGL,1,685,2263,2827,13406,8.14,.30,4.74
Okinawa_1945,0,57,137,178,592,.83,.41,3.32
OliviaSkeans,0,128,189,488,2772,1.18,.67,5.68
OnurBalci14,1,288,979,16962,16617,58.89,.29,.97
Orangemadness3,1,2,22,3,11,.03,.09,3.66
OseiJustice20,1,5,90,1,4,0,.05,4.00
OumarDjiguimde,1,16,188,5,35,.04,.08,7.00
OutsideObserve5,1,21,109,1213,9468,7.58,.19,7.80
OwdensMama,0,614,781,10997,19443,46.59,.78,1.76
OzarkDailyNews,1,8,45,202,71,.76,.17,.35
PBandJPod,0,28,335,194,213,1.40,.08,1.09
PJones1776,0,233,181,4267,10695,24.66,1.28,2.50
PO66132234,0,3293,4956,50149,7582,125.37,.66,.15
Pam58622393,0,714,1257,4635,22414,14.57,.56,4.83
Pamela67984476,1,647,3345,173,200,.39,.19,1.15
ParaGlover,0,25,238,22,132,.05,.10,6.00
ParizWin,1,17,590,1,1,0,.02,1.00
PatriotCJ,1,1492,2558,1294,1183,7.10,.58,.91
PatriotQAnon,1,1561,2792,6244,7169,16.60,.55,1.14
PatriotRain,0,2338,3520,3012,1347,7.62,.66,.44
PatriotsPraying,1,144,305,186,4619,.75,.47,24.83
PatsyResists,0,19847,12077,70413,119339,211.45,1.64,1.69
Paul95463122,1,176,567,1663,3315,9.29,.31,1.99
PaulCockerham7,0,491,911,2549,2603,14.99,.53,1.02
PaulaBrown2018,0,184,533,213,274,.60,.34,1.28
Paulieschmidt,0,16,22,4,0,.01,.72,0
Pedro49996338,1,0,55,1,7,0,0,7.00
PellPiper,0,70,238,144,22751,1.28,.29,157.99
Perrin55Chris,0,420,969,4390,10675,20.23,.43,2.43
Pete45101189,1,0,40,18,0,.08,0,0
PeterTrabaris,1,8,335,501,189,2.40,.02,.37
Photogal51,1,86,825,5328,15953,40.67,.10,2.99
PicturesHamster,1,41,921,37,234,.09,.04,6.32
PiepenburgSusan,0,111,244,158,416,.39,.45,2.63
PiliatedW,1,66,840,881,2554,4.15,.07,2.89
PillLlc,1,8322,9142,18220,17710,60.13,.91,.97
Pixiewashere1,0,65,209,4560,3741,15.51,.31,.82
Plus1_Vote,0,1438,955,621,1491,3.16,1.50,2.40
PoliticBlabber1,0,3,264,125,13,.57,.01,.10
PolitikalJoker,0,54,409,297,506,2.00,.13,1.70
Polliticrunch,1,1018,895,170,0,.46,1.13,0
PomeroyLuke,0,27,669,64,118,.16,.04,1.84
PotwaO,1,362,4140,498,87,2.89,.08,.17
PowellNelson9,1,89,1518,19,478,.12,.05,25.15
Prashanthyprash,1,1,59,2,15,.01,.01,7.50
Professorkaryn1,1,0,136,1,33,0,0,33.00
Pstarkz,0,12,75,7,5,.05,.16,.71
Publius_I,0,189,454,1176,746,3.31,.41,.63
PuddinCusp,0,2672,4863,13688,45361,29.95,.54,3.31
PunkGrlPolitics,0,2,33,20,29,.06,.06,1.45
PurdueFan64,1,1,40,15,11,.08,.02,.73
PyleKarla,0,79,167,755,2500,3.57,.47,3.31
QAria131,1,196,366,3973,5963,16.55,.53,1.50
QBlueSkyQ,0,22885,19656,17542,48686,40.70,1.16,2.77
Qstorm1969,1,147,566,1496,1472,3.65,.25,.98
RGop777,1,7,129,2,13,0,.05,6.50
RVAPhotoGirl,0,671,829,2464,8888,9.05,.80,3.60
RabbyAdiana,1,20,785,14,169,.05,.02,12.07
RachelRubins,1,9,57,20,72,.08,.15,3.60
RacoonSquadron,0,306,1686,25081,8193,115.58,.18,.32
RadicalEmpathy_,0,227,389,563,2904,3.11,.58,5.15
Rahil93022067,1,4,114,95,139,.73,.03,1.46
RalphCummins1,1,3,120,2,144,.01,.02,72.00
RalphKeenan8,0,235,637,327,353,2.63,.36,1.07
Randall87159098,0,737,1510,697,889,1.85,.48,1.27
RandyBowden11,1,6,73,21,186,.14,.08,8.85
RaphyJacobson,0,25,105,138,2034,.47,.23,14.73
RapskeDon,1,266,611,524,85,4.03,.43,.16
Rascalsfan76,1,100,1118,24188,13401,86.07,.08,.55
Raytown_MNEA,0,13,67,7,6,.01,.19,.85
RealDanHo,0,30,168,223,947,.74,.17,4.24
RealMonetti,1,58,27,25,14,.07,2.14,.56
RealTruth_Anon,0,2492,2857,15870,20869,45.34,.87,1.31
Real_SweetT,0,248,596,1553,3014,5.56,.41,1.94
RealtorSnow,0,46,476,27,9,.17,.09,.33
RedPilLightBriT,0,397,714,2131,3177,4.86,.55,1.49
RedWave2018,0,213,262,753,836,1.65,.81,1.11
Redf0c51,0,1957,4963,5156,19675,34.83,.39,3.81
Reed19685944,1,57,227,2145,1318,5.29,.25,.61
Reid3James,0,65,316,263,8961,1.77,.20,34.07
RemainSilentNO,1,21,375,60,1,.15,.05,.01
Rep_Author,0,5,72,38,94,.22,.06,2.47
ResistTheElites,1,144,748,5430,8175,18.65,.19,1.50
ResponderLast,0,6,163,6,1,.04,.03,.16
Rey71769543,0,14,440,87,97,.21,.03,1.11
Richard96169121,1,42,204,30,207,.23,.20,6.90
RicheArmando,1,0,77,3,0,.02,0,0
Rick74537982,1,1,167,5446,0,34.91,0,0
Rickgilliland31,1,153,748,105,2078,.61,.20,19.79
Rickmar25381617,0,241,88,10424,53576,45.51,2.73,5.13
RightThing8,0,223,393,482,812,1.80,.56,1.68
Right_Rec,1,26,217,14,2,.12,.11,.14
RitaKhosla5,1,11,478,668,953,2.12,.02,1.42
RizwanM71262100,1,1,70,11,9,.04,.01,.81
RobbyPatrick4,1,5,87,9,11,.04,.05,1.22
Roberto51943190,1,260,3899,24,0,.12,.06,0
RonLandis9,0,18,429,12,568,.06,.04,47.33
RonaldH48506785,1,6,330,361,401,1.88,.01,1.11
RossMcDowell8,1,20,55,78,303,.43,.36,3.88
RowshanMan,1,1,49,6,25,.06,.02,4.16
RoyalsFanMo,0,5,90,70,34,.15,.05,.48
RuaneTimothy,1,685,2568,4927,4545,27.07,.26,.92
RunnelsBill,1,2,23,1,1,.01,.08,1.00
Russell34905919,1,30,540,838,8399,4.81,.05,10.02
Russvoght10,0,18,207,109,19,.50,.08,.17
RustyButtons2,1,63,460,536,534,5.36,.13,.99
RuthBla14110432,0,164,611,833,4076,2.72,.26,4.89
RyanFrisbie2,0,20,296,72,36,.40,.06,.50
RyanKaine2,0,8,388,43,304,.23,.02,7.06
Ryan_259,1,38,986,55,209,.17,.03,3.80
S3tWJkpcujQftZA,1,43,562,139,831,1.23,.07,5.97
SAgenda1776,1,11819,12626,4031,3045,19.28,.93,.75
SAmandaMarshall,0,79,409,305,539,.86,.19,1.76
SCrazytown,1,145,462,2659,8881,8.03,.31,3.33
SFH_Affton,0,12,26,16,19,.05,.46,1.18
SFJfreerickey,1,424,2889,428,160,3.65,.14,.37
SHAKEEL45192550,1,23,157,15,36,.11,.14,2.40
STC_GOP,0,103,55,97,60,.30,1.87,.61
SWaseem88321877,1,8,47,7,9,.06,.17,1.28
SafiUrR11468148,1,5,124,1,7,.01,.04,7.00
SaharaKNankan,0,142,346,1050,3212,3.06,.41,3.05
SainsburyQuron,0,9,139,10,1185,.05,.06,118.50
SalemaniB,1,4,72,33,108,.26,.05,3.27
SamafaleAnas,1,19,314,13,30,.11,.06,2.30
SamanthaWalt1,0,32,505,522,8594,2.10,.06,16.46
SamuelNyamathwe,1,234,1381,1349,1068,7.75,.16,.79
SamuelSw1287327,1,100,484,3,6,.02,.20,2.00
SamuraiJ8,1,18,94,53,9203,.15,.19,173.64
Sara65672254,0,18,447,81,716,.28,.04,8.83
SarahCl57758678,1,493,712,3120,8581,17.23,.69,2.75
Sarhang43839396,1,261,2177,18,62,.11,.11,3.44
Savage6513,1,14,904,374,9695,2.39,.01,25.92
SavingDorothy,0,53,1032,331,814,1.70,.05,2.45
Saybella1,1,152,1178,73,47,.39,.12,.64
SaynerEmma,1,26,281,36,156,.21,.09,4.33
Scary_MKTerry,0,44,114,69,555,.36,.38,8.04
SchaefferEj,1,15,511,65,451,.23,.02,6.93
ScherffiusNorma,1,3998,5001,20739,33734,49.37,.79,1.62
SchumanMaddy,0,65,177,842,3235,4.47,.36,3.84
Scubadiver19107,0,327,168,935,27169,2.06,1.94,29.05
SeanCSibley,1,91,598,25,242,.22,.15,9.68
SeanF17091479,0,1626,839,3970,1067,10.47,1.93,.26
SeanWilliamsSnT,0,49,240,329,1145,.84,.20,3.48
Seattle24311080,1,195,768,12998,14009,35.51,.25,1.07
Selah4Q,1,231,696,1852,4081,4.52,.33,2.20
SellBryant,0,23,145,764,1200,2.43,.15,1.57
SeniorDems,0,988,2168,2932,3644,6.66,.45,1.24
SgtTerminator,0,41,619,79,179,.18,.06,2.26
Shafiqu31926445,1,0,30,1,1,0,0,1.00
ShahzadaMujadid,1,2,37,12,3,.10,.05,.25
ShajalalPraman3,1,63,1384,910,7,2.46,.04,0
ShaneRay1981,1,1,14,2,0,0,.07,0
Shanese08132446,1,38,1685,3,332,0,.02,110.66
Shanna43030793,0,7,227,21,104,.09,.03,4.95
SharkTrial,1,1689,4022,587,812,4.38,.41,1.38
SharqiZebari,1,20,122,7,9,.06,.16,1.28
SharronGrizBlue,0,300,1788,429,1136,1.71,.16,2.64
SherieLightsey,0,4,439,4,2,.01,0,.50
SherrodBrownOut,0,3,128,36,1,.21,.02,.02
ShinkaPlant,0,1306,4482,208,1882,1.65,.29,9.04
ShiversMO10,0,1473,1110,74,80,.27,1.32,1.08
ShortwaveFuture,0,12,280,39,104,.33,.04,2.66
ShujiZhou,0,0,62,3,0,.01,0,0
SilkcocoonSilk,0,552,93,362,100,.93,5.93,.27
SinPerez1,0,2193,2951,8065,2860,29.76,.74,.35
SjogrenJenna,1,35,204,144,1472,.85,.17,10.22
Skbt22,0,1,398,13,2,.04,0,.15
SkitVlogs,1,3,8,237,237,1.82,.37,1.00
Sobujkhan999,1,141,2813,1122,168,2.96,.05,.14
Somewherentyme,1,19,148,3194,3063,7.39,.12,.95
SparkleMom4,1,33,342,469,1152,2.52,.09,2.45
SpeedieEdieBomB,1,1749,4907,37647,72750,88.79,.35,1.93
SpencerRChism,0,33,207,58,130,.24,.15,2.24
StacyCreech2,1,20,31,260,982,.73,.64,3.77
Stalin20201,1,94,500,1607,10347,8.11,.18,6.43
Stancertain11,1,7,124,10,485,.03,.05,48.50
StarmyMundy,1,697,1941,1397,1455,14.70,.35,1.04
StateTheVote,1,118,546,234,658,.75,.21,2.81
StephanieGorha9,0,1210,1374,6959,23955,32.67,.88,3.44
Stephen94652337,1,11,471,114,211,.86,.02,1.85
Steve26576084,1,656,2420,3,116,.01,.27,38.66
SteveDakopolos,0,20,58,7,10,.02,.34,1.42
SteveHi22863113,1,229,1581,1029,892,6.51,.14,.86
SteveWarmerdam,1,21,375,664,624,4.22,.05,.93
StevenW81198995,0,32,60,208,381,.49,.53,1.83
Stl_GOP,0,164,50,194,267,.51,3.28,1.37
StopMediaHate,0,4818,1221,11133,10645,42.81,3.94,.95
StrategicLobby,1,86,252,153,158,.56,.34,1.03
Sufiyanafzal2,1,2,33,5,96,.04,.06,19.20
SuperPatriotMax,0,42,182,1864,972,13.70,.23,.52
SusanJe82381667,1,11,367,1,25,0,.02,25.00
SusanSt74511544,1,114,271,699,1500,1.87,.42,2.14
SusetteGongola,0,51,448,274,520,.85,.11,1.89
Suzanlove11,1,21,381,205,3,1.06,.05,.01
SwannChocolate,0,50,624,136,91,.59,.08,.66
SydneyPaquette1,0,26,232,55,2165,.29,.11,39.36
T4uegDM2iNFZUpg,1,0,61,4,6,.03,0,1.50
T9uKJfnHiWCvukz,1,43,805,3,7,.02,.05,2.33
TDDK4400,1,17,200,1731,203,4.91,.08,.11
TFuncannon,0,0,46,7,1,.06,0,.14
TKLqrO7RcqghFKy,1,5,33,1,1,0,.15,1.00
TKalleck,0,108,223,451,319,2.10,.48,.70
TammyTampaRed,0,689,389,2448,14199,12.42,1.77,5.80
TawandaMugabe1,1,6,176,3,5,.02,.03,1.66
Tcarson35,1,179,1455,75,49,.45,.12,.65
TeamBosleyMO79,0,283,190,389,411,1.13,1.48,1.05
TeamHawley,0,1253,263,1853,22,4.98,4.76,.01
TerapnF,0,78,155,529,861,1.58,.50,1.62
TessMartinMO_LA,0,49,261,20,156,.04,.18,7.80
That1GirlSaidSo,0,7,100,79,228,.25,.07,2.88
TheCocaineMitch,1,9,73,23,1,.18,.12,.04
TheEmilunia,1,5,161,9,20,.06,.03,2.22
TheJenxco,1,35,1212,1,34,0,.02,34.00
TheLifeGoat1,1,8,45,93,0,.69,.17,0
TheNinja68,1,1076,2975,241,660,1.02,.36,2.73
TheOvalMovie,1,56,813,254,8,1.03,.06,.03
ThePeacePower,0,10291,4611,4272,7213,10.29,2.23,1.68
TheReal66600412,1,1002,4988,7281,913,25.91,.20,.12
TheRealKapono,0,1523,638,1568,1441,4.12,2.38,.91
TheUnitedResist,0,134,272,3259,420,22.32,.49,.12
The_Abby_Mills,0,1707,1783,16232,26838,77.29,.95,1.65
Themosthuman,1,688,2985,12012,28091,31.77,.23,2.33
ThenTruth,0,15,282,7,47,.02,.05,6.71
ThomasArllan,1,992,1346,2665,473,6.01,.73,.17
Thompson4VA,0,132,627,73,51,.62,.21,.69
TierraHogan_,0,21,64,53,131,.30,.32,2.47
TimothyRoche8,1,48,168,660,529,3.33,.28,.80
Tjohnelvis1,0,14,464,19,100,.04,.03,5.26
TmabdulT,1,146,820,51,43,.33,.17,.84
TokoEmery,1,4,130,7,20,.05,.03,2.85
